"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
14.8083694933276,9.14189132978208,6.69112316099927,9.6202529699076,9.58154608961195,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
14.647064731296,6.95325424778275,9.46062289527617,9.66678044758737,8.48645648336969,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1
14.9536985559777,6.46545076859184,9.76352442987263,6.80046992958523,6.07219392666593,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
14.3985930564157,5.75697676162235,5.96215123077855,6.72618095646612,7.94661206193268,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
13.5894044534218,7.66486621694639,9.62274068384431,6.48146388120949,7.09652428515255,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0
11.497859691408,6.48908940027468,5.1393613149412,6.69922166503966,6.67550568119623,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
13.9645646235052,6.67696018354036,6.83403394301422,6.62848155363463,6.17851118557155,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0
13.8761309411333,7.32182674459182,8.21250590961426,7.16817992157303,8.96057800739072,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1
12.9205595246489,7.03609471675009,7.39606200018898,9.1329499729909,6.92037572618574,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1
13.7986963693019,6.61507251206785,8.96823488990776,9.20017188880593,5.6591108138673,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
13.8993885772848,5.7866633834783,7.66338301822543,9.13050661562011,8.08126310352236,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1
13.7249710112964,6.77152841817588,9.16318824165501,8.35816811420955,8.95709150936455,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
13.1673395258379,6.31854548235424,7.43081970256753,8.73400095966645,9.93619841174223,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
13.0870016834796,5.79828356741928,6.71834875480272,9.62435162160546,9.84403231996112,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
14.4638833497436,6.41631342936307,7.61303103412502,7.25453318096697,7.1162614482455,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
11.3909271856672,6.39616595814005,5.516469234135,7.04111934406683,6.26338042668067,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
14.3400220185079,6.4802288915962,8.65814183256589,8.49074714118615,8.39513609651476,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
13.4798653453371,8.28536180313677,5.53807162097655,9.39186662668362,5.03392496611923,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
14.5807305641607,8.37703595403582,7.38806089037098,7.51150787458755,5.35721881082281,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1
14.0239064411612,6.51156361331232,7.81871645245701,6.64003930520266,8.3682602760382,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
15.0564737878878,9.00408568559214,8.8346039224416,9.53768464853056,5.13956516748294,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
12.4629400376381,9.61942296358757,7.58175747003406,5.61707100248896,8.1390381033998,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
12.6021465130516,6.56220045872033,6.40594795811921,6.15310867666267,6.41569729079492,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
16.4750941608559,9.65372618637048,7.58196491980925,8.09916852740571,8.15543684992008,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
15.4304503827103,9.95807208470069,9.16261437116191,6.46999967982993,8.45128342160024,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13.3962681772736,7.56867436808534,8.78539269557223,8.19898901158012,8.95789982867427,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14.8090690595834,8.7947673141025,8.72154832468368,6.9580256822519,6.94695421494544,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
14.1869019109264,8.68557032430544,7.84111975226551,6.59969005035236,6.32725338451564,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1
13.5542168365688,6.05778317316435,6.17782923742197,6.31907776813023,6.27207839046605,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
14.3842479730509,5.22205151850358,9.90730911144055,9.79465155513026,5.33795729861595,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
13.2663850103567,6.96446822606958,6.48971617105417,9.14418114814907,9.14685983909294,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1
13.6328293670481,7.76386861223727,8.92405111459084,5.01916575827636,9.99979815795086,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
13.5143789548678,6.32028742693365,7.95490953256376,9.9829166685231,5.49963318626396,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1
14.8518859705811,9.24699713592418,8.20844828500412,8.87540508876555,8.8731563591864,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
14.1388284687632,7.76538826874457,5.80717249307781,6.94218260236084,7.96506529673934,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
14.6250439990195,9.86647270270623,7.12692793575116,7.87281569209881,9.18088615289889,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1
15.1383157587351,7.53700488246977,9.38104664906859,8.94712465116754,7.61337114963681,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
13.3157943480656,9.11468251142651,7.09017602144741,9.67995717190206,8.45405313419178,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
13.8012733816383,6.32515981211327,7.12640005047433,6.81909926352091,5.38534506456926,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1
13.4679808943703,9.37371383071877,5.4463062051218,5.80027853371575,7.47742645791732,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1
12.1316874799526,5.06288888980635,5.35921788425185,9.21148743713275,8.14485188922845,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0
11.7788765064443,5.64838892547414,6.67083033476956,9.75731382728554,6.33066311362199,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1
13.1059053737937,8.66112909512594,6.92256540525705,9.45009517949075,5.03639434464276,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
13.5255453330214,5.66611221642233,6.57408067258075,5.13016145094298,8.65244510467164,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1
13.7261828154869,7.50332884257659,5.33182075014338,6.44703578436747,8.13958595856093,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1
13.6445799138546,5.10025737807155,9.17826137505472,6.48336246376857,5.91741025447845,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1
12.7621583050406,7.57711329148151,5.90891047846526,5.44775911723264,7.63864665408619,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
15.3862211325601,9.01344534242526,9.11854879115708,7.68452694057487,9.25557025591843,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
14.3889434355644,6.73167024040595,6.25612979289144,7.34774846117944,6.96790971211158,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0
14.3409117975949,9.90367621998303,9.23014579922892,8.14768147538416,7.72090866463259,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
14.9213995689615,5.29313829028979,9.79853179422207,8.19574080524035,5.26626236154698,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
12.9733558668858,6.09190549934283,6.570271771634,6.13669272395782,8.29411940998398,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
15.0230056551981,7.2840355313383,7.73018309380859,9.60679426090792,7.06894526840188,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
15.0794249121342,7.41689180140384,6.4532456244342,9.67244998784736,5.13820005813614,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12.9852557555492,7.00557144358754,5.17331421840936,5.97004039678723,6.53617293573916,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
13.9611401797621,8.23362023336813,7.44399488787167,8.78409903729334,6.49479145649821,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
13.9742657488219,8.097448250046,8.56694576446898,7.42799471016042,8.92266950453632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
14.3982706223245,7.96151779359207,8.46277707722038,6.79895772831514,9.47735462337732,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
14.8158806822303,5.15384293044917,9.72757508396171,5.06938042817637,8.70552634005435,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0
14.883412099844,6.76986540784128,7.61266850982793,8.82677910849452,7.25406234501861,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0
13.2584633996896,9.44300470873713,8.0245355097577,9.7087080788333,9.44195834221318,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1
15.0553267831523,8.79775939625688,7.4668706743978,9.2913738405332,7.3000579176005,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
13.8573567441879,7.40756883169524,6.87433254905045,6.15367603139021,9.61612380691804,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
14.4632466005025,7.09393236786127,8.10091035324149,9.14009226602502,7.72904928890057,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
15.1162075547588,7.47342406422831,9.72804491990246,8.09155717957765,6.02515952312388,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1
11.8629773192992,5.87577213300392,5.5932117078919,8.50908754975535,7.10339319659397,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
13.2825098422001,5.40935798431747,6.61830309312791,5.83619302487932,6.53078459552489,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
14.04979514956,9.47353104013018,9.87274525919929,8.19296455709264,7.67939286772162,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
14.1905316889085,5.36122843623161,8.38491874048486,5.35514298011549,6.56913366750814,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0
13.5226849134702,9.34110263478942,5.08363439817913,5.10409712442197,6.43827432650141,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1
13.76155625197,5.49950640299357,8.61419767723419,9.41985849873163,7.17090617632493,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0
14.1990348775672,9.70236075459979,6.93391330074519,9.24243200570345,7.88577151484787,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
15.9969983933107,9.89295344450511,9.96284118853509,7.14604592882097,6.73355411272496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
13.1813575811257,6.58008180907927,8.87935976032168,7.71628450835124,5.55298617109656,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1
11.7164743222797,6.97959917597473,5.4241294041276,7.48748415149748,9.22622292884625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14.3017451103308,9.90127092576586,6.0378249688074,9.14630368468352,5.97878948552534,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1
14.9511588722922,8.84774256730452,8.20949884946458,7.71321254433133,6.21181250549853,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
15.1507570536007,9.53982763574459,8.50005904678255,6.81901045376435,6.57450376776978,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
14.3642965137323,7.86967388703488,9.01134661515243,9.49146125698462,7.54920994862914,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1
14.6322608474433,8.4344913600944,5.45483939233236,9.20982485171407,8.34291513659991,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
12.5411016848805,5.47556776902638,6.22258600546047,8.27989310142584,5.77938179019839,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
13.0766219480646,7.98020705813542,6.36018626624718,9.20526081696153,8.53309177909978,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1
13.7490259983526,6.84320945176296,9.80825641774572,6.25394026516005,5.12433587224223,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
15.0387192999428,8.07535464176908,7.50792020815425,7.49650961603038,7.60357623104937,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
15.0244474527916,6.83023042744026,9.6801119716838,7.79648482101038,5.87921369005926,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1
12.2762598904418,5.58493716525845,6.45110665238462,7.09407266112976,9.42421676707454,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1
15.3101988549962,8.81681979866698,9.18611470842734,7.36795516684651,7.02864361694083,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
14.0453283863236,5.31762092723511,9.39850867842324,8.76290381536819,6.60912969848141,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1
14.0084303277548,7.06374330678955,9.7810782934539,7.75699456920847,8.89005450648256,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1
14.2582914704894,6.49807886686176,9.69748331583105,7.88578637875617,8.31368010374717,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
14.8080147834914,7.80233355937526,6.48589347139932,8.36165067739785,5.32791098463349,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
11.6601954088841,5.12905058567412,5.56120766093954,7.4536746495869,5.28484365553595,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
14.449060007607,7.07709424430504,9.91642446257174,7.84127658582292,5.37951192585751,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1
14.1382627146991,8.34052336635068,6.61023180931807,8.02632817765698,7.04506836947985,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
12.3763485261704,5.01915958127938,6.91950189531781,6.61751899286173,5.26843975763768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13.8413480165677,6.32154559134506,7.0086460467428,5.71398316416889,9.33982615941204,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1
12.7098718976335,5.24616058683023,5.31094496371225,7.62902012444101,7.31641649384983,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0
14.0026436434244,5.008482033154,7.94053330435418,6.57230455894023,6.37680958374403,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
15.151065276991,9.09185276483186,8.19452624418773,7.99047419568524,6.47926259436645,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0
16.2141680124452,9.60339627345093,7.35840325127356,5.67844962468371,6.10400319448672,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
14.029688584087,5.09084906196222,8.45965551794507,9.89448671345599,6.0140885214787,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
15.3085450336484,6.9272325548809,9.879653142998,7.12551132892258,6.68417125591077,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
13.7433943920325,7.19468723982573,9.51132282149047,9.56372123677284,9.22666347003542,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0
13.8527994066187,5.33651227247901,8.32832364947535,6.24829841894098,5.28478230466135,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1
13.8067476166459,8.38682849891484,5.33847708953544,7.02773139812052,6.98555533541366,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
15.2699585482897,5.57114179129712,9.98925142805092,6.35153618874028,6.16532928659581,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1
14.5820994434671,9.18807200272568,6.85623443219811,7.69538140040822,9.56118007656187,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1
13.6911805961078,5.04569884506054,7.01060810009949,6.1324815521948,6.1796154989861,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
14.3990693714611,9.29327810998075,7.70486915367655,8.90223477152176,6.94752634735778,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1
13.4078818291868,6.39762459788471,5.59666085173376,8.71871631592512,5.89236762025394,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
14.1537520919779,8.91456997604109,5.75091788661666,7.54370612790808,5.81300236983225,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1
12.8124479397381,5.13315027696081,6.14172823727131,7.74302479461767,8.64477851195261,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
14.3397189433361,9.1667954903096,8.02062740782276,6.05568408616818,9.52405182179064,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1
14.963020386654,9.71819693455473,6.95063639315777,8.59871776774526,8.681994327344,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0
13.4413497104478,7.81836941256188,6.35102510801516,7.97339814831503,9.79978455347009,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1
11.8166882300041,6.48484787670895,8.00529670203105,9.06463247607462,6.26145095564425,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0
13.6473509883193,8.78056068089791,5.87152520543896,9.09634718555026,6.28926174365915,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1
14.812088539117,8.23771171271801,8.41681007528678,7.36608776729554,5.07122079958208,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
15.0293048029123,9.18670424260199,7.18046519556083,7.7786193031352,5.67377739469521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
14.8877322267013,9.85146840102971,5.03102234215476,7.81590291298926,7.13389179902151,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12.9711876001773,5.3573768469505,6.0585177782923,7.80567853013054,6.07650309684686,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1
14.6403774952864,5.10261946823448,9.90050602820702,6.27605005051009,8.60151525354013,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
14.3839474291827,9.31857634801418,7.1490969043225,5.26469638454728,9.53566590789706,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
14.5895706985116,9.6949051762931,8.29741074936464,5.69219909026287,8.74596678535454,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1
13.8122054699651,5.33676319406368,7.20280746812932,8.6132301564794,6.16137325763702,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1
12.8631154134618,6.97239639470354,6.92143456195481,8.56529134442098,6.75477766897529,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
14.0258138310844,6.97213720879517,8.40847557294182,9.23771255416796,9.76327619282529,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1
13.7043919595198,6.09645242220722,8.78764133201912,9.50951991719194,7.62187479995191,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
13.7182760654671,9.75922724814154,7.77146087726578,9.88980193505995,9.41852752584964,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1
14.0881190114052,9.29913581931032,7.83822505618446,7.45819912990555,8.69308303459547,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
12.1594916742152,8.52606722037308,5.84405825939029,8.52560720290057,9.21719050267711,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
12.5965850465984,5.50492735812441,7.2078137693461,9.91582559538074,7.98015335807577,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0
13.4725961238057,7.70906025893055,6.42059366567992,6.26671193283983,7.87330294726416,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1
14.3432107644475,5.75575519236736,8.01135001471266,5.14374288846739,9.5964473974891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
14.1294474588444,5.93036066042259,9.18402146431617,8.93002299708314,7.19207778805867,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1
12.8931218554903,8.63854807219468,5.07118986686692,6.09936687513255,7.93192056124099,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
13.8810661660444,9.69553253031336,6.39212425332516,7.46356103336439,5.9704720613081,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1
13.7689203442834,5.53853450110182,8.05177300586365,9.90243108826689,9.25929249846376,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
12.7395050757624,9.78726125904359,8.69925704668276,5.49159056390636,8.48486769245937,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1
13.5580641657571,6.19785399409011,8.73085182742216,7.556411921978,5.34687184379436,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1
12.9599654412199,5.21071096765809,9.69397690729238,6.7759731633123,5.94444989459589,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1
12.889071634653,5.91624788357876,9.23585915588774,8.84698029141873,8.55703956563957,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1
13.1810548930353,9.3088437221013,5.83930821972899,9.77595141157508,9.00000163121149,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0
11.8979589150271,6.81621065479703,5.5253604601603,6.29848108510487,5.63163490151055,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
14.1317488735221,8.78759260638617,9.08213870599866,6.42289408366196,9.9586383649148,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
13.401694407954,5.3242858289741,5.99482288351282,6.55800182954408,8.32613369682804,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
15.2199391363915,7.07744609448127,5.24967058794573,8.66414314252324,7.08171591511928,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
11.3275785466884,5.68085786537267,5.76547582400963,7.85725142923184,9.01771304663271,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
14.8336733145085,7.99045966588892,8.72473881929182,9.32148195104674,7.78954709763639,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
12.733589623149,8.98292339756154,6.96032255538739,7.53836717456579,8.09893686790019,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
11.4743040212468,5.53316515055485,7.21523860585876,8.53159118560143,5.48564674565569,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1
14.2713053876066,9.63461642153561,5.98746825126,7.80168852303177,8.09701049816795,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1
13.1703303327952,7.52949265181087,6.63883058121428,8.64882844383828,6.48142669931985,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
13.1968899793264,5.49937277799472,7.23796584759839,7.71635243087076,9.08470699214377,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1
13.3919499571126,5.24953287094831,5.35268443985842,9.32422421406955,7.8130430879537,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
14.839390864197,9.56675746827386,8.50479511544108,8.16047175670974,6.84578713728115,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16.8119520451989,9.99809477943927,9.49956172029488,7.71208153921179,5.74365083593875,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0
15.0617612269541,7.75836878689006,8.24545191368088,9.59234396694228,8.89205059618689,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
14.7063129033532,7.2868288459722,9.67523316387087,5.10969528113492,6.12611709279008,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
13.6637471099433,8.95822984050028,5.56359846726991,5.00868942239322,7.42973453365266,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0
15.0156360942458,5.75386803364381,9.95671804994345,9.50091718230397,8.70330737205222,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
15.2845515593077,8.33036135067232,6.89207380637527,7.03680414590053,6.22468566522002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
14.2322794634383,9.41146219032817,8.22290638461709,7.12044806918129,6.31184343481436,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10.6731643480291,5.65918899606913,6.60088340518996,8.21519025834277,9.77467857999727,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1
14.9319843281406,5.05047667887993,9.92586555541493,7.44491377612576,5.91771714040078,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
14.2040292333329,5.39625946548767,8.2141444622539,7.91050368570723,7.95936452923343,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
13.6429423240733,6.04623687802814,7.19907304970548,8.72515150927939,9.06764988671057,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
13.1886161248957,7.21184049849398,5.03841432509944,5.02911283983849,7.9835166328121,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
15.0795209258849,7.87061624461785,5.19142202567309,6.6092528635636,6.78704419638962,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
14.8373972677928,5.4747319733724,9.36671909643337,5.25094480486587,5.61710424837656,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
14.3190247979517,7.67138010356575,7.15057560941204,6.55266746995039,6.49834604468197,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0
14.7252623779869,7.5840628601145,8.13477289513685,9.61931972415186,9.98667958891019,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14.890253470831,5.19275665399618,7.13229797896929,7.75905684335157,9.33214149088599,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13.7536327463509,8.90163965756074,5.90297396993265,9.7619580058381,5.10698370286264,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1
